cnt,pdate,title,description,org_link,link
1,2024-02-15 08:34:00,"[토큰포스트 브리핑] 비트코인 시총 1조 달러, 암호화폐 전체 시총 2조 달러 ...","외신 &quot;BTC, 매도 물량 감소 국면...$55,000 이상으로 상승 가능&quot; 코인텔레그래프가 글래스노드 <b>데이터</b>를... 보안업체 &quot;ERC 404 토큰 <b>MINER</b>서 취약점 발견&quot; 슬로우미스트 설립자 Cos(余弦)가 X를 통해 &quot;ERC 404 토큰 표준... ",https://www.tokenpost.kr/article-164679,https://www.tokenpost.kr/article-164679
2,2024-02-15 00:34:00,"[송길영의 빅 <b>데이터</b>, 세상을 읽다] 책이 흐르는 곳, 사람이 머무는 곳","모둠은 생각을 주고받으며 더욱 커지는 뜻 속에서 저마다의 성장을 만들어 나갑니다. 얼굴을 보건, 차를 마시건, 깊은 토론을 하건, 모든 것은 우리 마음의 주고받음이라는 사실은 변하지 않을 것입니다. 송길영 Mind <b>Miner</b>",https://www.joongang.co.kr/article/25228762,https://n.news.naver.com/mnews/article/025/0003341440?sid=110
3,2024-01-18 23:54:00,"[증권소식] 내일부터 주가조작에 부당이득 2배 과징금/대통령실, &quot;비트코인 E...","SK증권은 오는 2025년 <b>데이터</b>를 기반으로 2026년부터 첫 번째 TNFD를 공개할 예정이다.이는 지난 2022년부터... 'HANARO 글로벌금채굴기업 ETF'는 ‘NYSE Arca Gold <b>Miner</b> Index’를 기초지수로 추종한다. 이는 미국, 캐나다, 호주... ",https://www.asiatime.co.kr/article/20240118500394,https://www.asiatime.co.kr/article/20240118500394
4,2024-01-15 17:04:00,취약점 노리는 코인 마이너 악성코드 ‘Mimo’... 랜섬웨어 등 연관 공격도 발...,"지금까지 알려진 공격 사례는 모두 최종적으로 Mimo <b>Miner</b> Bot이라고 하는 XMRig 코인 마이너를 설치하는... 설정 <b>데이터</b>만 변경됐다. 또한, 유포 방식 및 설치하는 스크립트는 확인되지 않았지만 Mimo 코인... ",http://www.boannews.com/media/view.asp?idx=125748&kind=,http://www.boannews.com/media/view.asp?idx=125748&kind=
5,2024-01-11 00:29:00,"[송길영의 빅 <b>데이터</b>, 세상을 읽다] 새해의 시작은 도반과 함께","일상의 혜안을 타인의 경험이 축적된 <b>데이터</b>로부터 얻는 습관으로 단련된지라, 저와 도반들의 공부는 항상... 빨리 가지만 함께는 멀리 갈 수 있다는 예전 격언은 공부에서는 언제나 옳다 믿기 때문입니다. 송길영 Mind <b>Miner</b>",https://www.joongang.co.kr/article/25221147,https://n.news.naver.com/mnews/article/025/0003334365?sid=110
6,2024-01-09 09:02:00,AI기반 스마트 제조 솔루션 스타트업 앰버로드 &quot;시드투자 유치&quot;,회사측은 &quot;<b>Miner</b> Report를 활용하면 입력한 <b>데이터</b>로 AI가 자료를 분석하고 맞춤형 AI 모델과 비즈니스 인사이트 보고서를 도출하게 된다&quot;며 &quot;이러한 AI 모델을 현장에 적용시키면 공정을 최적화할 수 있어 효율적인 운영... ,http://www.joseilbo.com/news/news_read.php?uid=507091&class=17&grp=,https://n.news.naver.com/mnews/article/123/0002324848?sid=101
7,2024-01-08 16:46:00,"AI 기반 스마트 제조 솔루션 스타트업 앰버로드, 투자 유치",업체의 <b>Miner</b> Report를 활용하면 입력한 <b>데이터</b>로 AI가 자료를 분석하고 맞춤형 AI 모델과 비즈니스 인사이트 보고서를 도출하게 되는데 이러한 AI 모델을 현장에 적용시키면 공정을 최적화할 수 있어 효율적인 운영 및... ,https://www.getnews.co.kr/news/articleView.html?idxno=655971,https://www.getnews.co.kr/news/articleView.html?idxno=655971
8,2024-01-01 16:18:00,이제 제로섬 게임은 그만두자,(Mind <b>Miner</b>)&quot; 송길영은 &lt;시대예보:핵개인의 시대&gt;에서 이제 제로섬 게임을 그만두자고 역설한다. 공간이든 삶의... 인간을 위한 공간 소비 두 작가의 견해에는 경제·사회·심리·역사·철학 등 인문학적 사고에 기반한 <b>데이터</b>... ,https://www.ohmynews.com/NWS_Web/View/at_pg.aspx?CNTN_CD=A0002990096&CMPT_CD=P0010&utm_source=naver&utm_medium=newsearch&utm_campaign=naver_news,https://n.news.naver.com/mnews/article/047/0002417516?sid=103
9,2023-12-29 17:21:00,"2024년, 해시드가 집중하는 투자 섹터는?","그 중 애플리케이션별 롤업에서 MEV(<b>Miner</b> Extractable Value)를 최소화하는 제품, 중앙화된 검증자 노드를 억제하는 프라이버시 솔루션, 앱 특화 롤업을 위한 고성능의 밸리<b>데이터</b> 노드를 빠르게 세팅할 수 있도록 돕는... ",https://www.hankyung.com/article/202312290906g,https://n.news.naver.com/mnews/article/015/0004930841?sid=101
10,2023-12-15 14:40:00,"Apache 오픈소스 소프트웨어, 원격코드 실행 취약점 발견... 해커들은 ‘군침...",대규모 <b>데이터</b> 유출 사건이 발생한 바 있다는 점에서 주목할 필요가 있다. 한국인터넷진흥원(KISA)... “최근에는 △Ladon △NetCat △AnyDesk △z0<b>Miner</b>를 설치하는 공격이 추가로 확인됐다”고 밝혔다. Ladon은... ,http://www.boannews.com/media/view.asp?idx=124844&kind=,http://www.boannews.com/media/view.asp?idx=124844&kind=
11,2023-12-10 16:06:00,IMF의 암호자산 거시금융위험 평가 방법론 제안과 향후 과제,"세부 <b>데이터</b>를 필요로 하며, 이를 참고하여 암호자산 위험평가를 실시하고 암호자산 관련 정책대응에... - ‘암호자산 생태계(crypto eco system)’는 크게 발행자(issuer), 채굴자(<b>miner</b>)/인증자(validator), 거래소... ",http://www.ifs.or.kr/bbs/board.php?bo_table=News&wr_id=53804,http://www.ifs.or.kr/bbs/board.php?bo_table=News&wr_id=53804
12,2023-12-10 11:02:00,"&quot;미래 CEO 꿈꾸는 청년들이여, 모여라!&quot; 한경협 '퓨처 리더스 캠프' 개최",송길영 작가는 자타공인 빅<b>데이터</b> 전문가로 사람들의 마음을 읽는 일을 한다는 의미에서 '마인드 마이너(Mind <b>Miner</b>)'로 불린다. 그는 변화하는 세상에서 시대의 변화를 예보하고 미래의 흐름에 대한 통찰력을 제공해줄... ,https://www.econovill.com/news/articleView.html?idxno=637837,https://www.econovill.com/news/articleView.html?idxno=637837
13,2023-12-10 11:02:00,"&quot;미래 CEO 꿈꾸는 청년들 모여라&quot;···한경협, '퓨처 리더스 캠프' 개최",송 작가는 자타공인 빅<b>데이터</b> 전문가로 사람들의 마음을 읽는 일을 한다는 의미에서 '마인드 마이너(Mind <b>Miner</b>)'로 불린다. 그는 변화하는 세상에서 시대의 변화를 예보하고 미래의 흐름에 대한 통찰력을 제공해줄... ,https://www.youthdaily.co.kr/news/article.html?no=141158,https://www.youthdaily.co.kr/news/article.html?no=141158
14,2023-12-10 11:00:00,"“미래 CEO 모여라”...한경협, ‘퓨처 리더스 캠프’ 모집",송길영 작가는 자타공인 빅<b>데이터</b> 전문가로 사람들의 마음을 읽는 일을 한다는 의미에서 ‘마인드 마이너(Mind <b>Miner</b>)’로 불린다. 그는 변화하는 세상에서 시대의 변화를 예보하고 미래의 흐름에 대한 통찰력을 제공해줄... ,https://www.dailian.co.kr/news/view/1304557/?sc=Naver,https://n.news.naver.com/mnews/article/119/0002777708?sid=101
15,2023-12-07 00:35:00,"[송길영의 빅 <b>데이터</b>, 세상을 읽다] 핵개인을 찾아서","메세나의 은전을 바라지 않고도 나의 팬에게 울림을 전하기 위해 핵개인은 자신만의 무대를 만들어 나갑니다. 우리 모두의 꿈은 자신의 건물을 가진 건물주가 아닌, 자신의 무대를 가진 핵개인이 되어갑니다. 송길영 Mind <b>Miner</b>",https://www.joongang.co.kr/article/25212931,https://n.news.naver.com/mnews/article/025/0003326788?sid=110
16,2023-12-02 18:04:00,이번 주 종합 베스트셀러 순위 [인포그래픽],"한 철의 기상을 알려주는 일기예보가 아닌, 삶을 대비하기 위한 더 큰 호흡의 '시대예보' 수많은 사람의 기록이 축적된 빅<b>데이터</b>에서 인간의 마음을 읽고 해석하는 마인드 마이너(Mind <b>Miner</b>) 송길영은 사회의 변화를... ",http://www.sisunnews.co.kr/news/articleView.html?idxno=203890,http://www.sisunnews.co.kr/news/articleView.html?idxno=203890
17,2023-11-25 18:04:00,이번 주 종합 베스트셀러 순위 [인포그래픽],"한 철의 기상을 알려주는 일기예보가 아닌, 삶을 대비하기 위한 더 큰 호흡의 '시대예보' 수많은 사람의 기록이 축적된 빅<b>데이터</b>에서 인간의 마음을 읽고 해석하는 마인드 마이너(Mind <b>Miner</b>) 송길영은 사회의 변화를... ",http://www.sisunnews.co.kr/news/articleView.html?idxno=203581,http://www.sisunnews.co.kr/news/articleView.html?idxno=203581
18,2023-11-18 18:04:00,이번 주 종합 베스트셀러 순위 [인포그래픽],"한 철의 기상을 알려주는 일기예보가 아닌, 삶을 대비하기 위한 더 큰 호흡의 '시대예보' 수많은 사람의 기록이 축적된 빅<b>데이터</b>에서 인간의 마음을 읽고 해석하는 마인드 마이너(Mind <b>Miner</b>) 송길영은 사회의 변화를... ",http://www.sisunnews.co.kr/news/articleView.html?idxno=203245,http://www.sisunnews.co.kr/news/articleView.html?idxno=203245
19,2023-11-11 18:02:00,이번 주 종합 베스트셀러 순위 [인포그래픽],"한 철의 기상을 알려주는 일기예보가 아닌, 삶을 대비하기 위한 더 큰 호흡의 '시대예보' 수많은 사람의 기록이 축적된 빅<b>데이터</b>에서 인간의 마음을 읽고 해석하는 마인드 마이너(Mind <b>Miner</b>) 송길영은 사회의 변화를... ",http://www.sisunnews.co.kr/news/articleView.html?idxno=202872,http://www.sisunnews.co.kr/news/articleView.html?idxno=202872
20,2023-11-04 18:04:00,이번 주 종합 베스트셀러 순위 [인포그래픽],"한 철의 기상을 알려주는 일기예보가 아닌, 삶을 대비하기 위한 더 큰 호흡의 '시대예보' 수많은 사람의 기록이 축적된 빅<b>데이터</b>에서 인간의 마음을 읽고 해석하는 마인드 마이너(Mind <b>Miner</b>) 송길영은 사회의 변화를... ",http://www.sisunnews.co.kr/news/articleView.html?idxno=202572,http://www.sisunnews.co.kr/news/articleView.html?idxno=202572
21,2023-11-02 00:41:00,"[송길영의 빅 <b>데이터</b>, 세상을 읽다] 무언가 짓는 사람",200년간의 <b>데이터</b>를 통해 증명했습니다. 이제 지능화와 초연결로 노동을 아닌 숙고를 파는 세상으로 바뀌며... 그리고 각자의 작품을 교환해 향유하고 서로에게 영감을 주는 아름다운 근미래를 희망해 봅니다. 송길영 Mind <b>Miner</b>,https://www.joongang.co.kr/article/25204147,https://n.news.naver.com/mnews/article/025/0003318690?sid=110
22,2023-10-28 18:04:00,이번 주 종합 베스트셀러 순위 [인포그래픽],"한 철의 기상을 알려주는 일기예보가 아닌, 삶을 대비하기 위한 더 큰 호흡의 '시대예보' 수많은 사람의 기록이 축적된 빅<b>데이터</b>에서 인간의 마음을 읽고 해석하는 마인드 마이너(Mind <b>Miner</b>) 송길영은 사회의 변화를... ",http://www.sisunnews.co.kr/news/articleView.html?idxno=202235,http://www.sisunnews.co.kr/news/articleView.html?idxno=202235
23,2023-10-25 10:54:00,[브레인 북스] 시대예보: 핵개인의 시대,수많은 사람의 기록이 축적된 빅<b>데이터</b>에서 인간의 마음을 읽고 해석하는 마인드 마이너(Mind <b>Miner</b>) 송길영은 사회의 변화를 누구보다 빠르게 읽어왔다. 그런 그가 이번에는 수십 년 전의 과거부터 산업화의 격변과... ,http://www.brainmedia.co.kr/RecommendedBook/23740,http://www.brainmedia.co.kr/RecommendedBook/23740
24,2023-10-21 18:04:00,이번 주 종합 베스트셀러 순위 [인포그래픽],"한 철의 기상을 알려주는 일기예보가 아닌, 삶을 대비하기 위한 더 큰 호흡의 '시대예보' 수많은 사람의 기록이 축적된 빅<b>데이터</b>에서 인간의 마음을 읽고 해석하는 마인드 마이너(Mind <b>Miner</b>) 송길영은 사회의 변화를... ",http://www.sisunnews.co.kr/news/articleView.html?idxno=201947,http://www.sisunnews.co.kr/news/articleView.html?idxno=201947
25,2023-10-16 16:18:00,[서정렬 칼럼] 1인 가구 '핵개인' 그리고 '핵가구',빅<b>데이터</b> 전문가 이면서 빅<b>데이터</b>를 통해 사람들의 시대(마음)를 읽어낸다는 마인드 마이너(mind <b>miner</b>)로 알려진 트렌드 분석가인 송길영박사가 새롭게 지칭한 '1인'으로서의 '개인'을 의미한다. 핵개인 이라는 단어... ,http://www.1conomynews.co.kr/news/articleView.html?idxno=25367,http://www.1conomynews.co.kr/news/articleView.html?idxno=25367
26,2023-10-15 22:04:00,"대구상의·달성군, 달성혁신성장포럼 개최","기조강연에 이어, 국내 최고 빅<b>데이터</b> 전문가이면서 인간의 마음을 읽고 해석하는 마인드 마이너(Mind <b>Miner</b>)로 활동 중인 송길영 바이브컴퍼니 부사장은 ‘시대예보 : 핵개인의 시대’라는 주제로 특별강연을 진행했다.송... ",http://www.ksmnews.co.kr/default/index_view_page.php?idx=448623&part_idx=298,http://www.ksmnews.co.kr/default/index_view_page.php?idx=448623&part_idx=298
27,2023-10-15 22:02:00,"대구상공회의소, 대구 달성군과 함께 2023 달성혁신성장포럼 개최",기조강연에 이어 국내 최고 빅<b>데이터</b> 전문가이면서 인간의 마음을 읽고 해석하는 마인드 마이너(Mind <b>Miner</b>)로 활동중인 송길영 바이브컴퍼니 부사장은 '시대예보 : 핵개인의 시대'라는 주제로 특별강연을 진행했다. 송... ,https://www.dkilbo.com/news/articleView.html?idxno=416551,https://www.dkilbo.com/news/articleView.html?idxno=416551
28,2023-10-14 18:04:00,이번 주 종합 베스트셀러 순위 [인포그래픽],"한 철의 기상을 알려주는 일기예보가 아닌, 삶을 대비하기 위한 더 큰 호흡의 '시대예보' 수많은 사람의 기록이 축적된 빅<b>데이터</b>에서 인간의 마음을 읽고 해석하는 마인드 마이너(Mind <b>Miner</b>) 송길영은 사회의 변화를... ",http://www.sisunnews.co.kr/news/articleView.html?idxno=201628,http://www.sisunnews.co.kr/news/articleView.html?idxno=201628
29,2023-10-13 14:54:00,"대구상의·대구 달성군, '2023 달성혁신성장포럼' 성료",기조강연에 이어 국내 최고 빅<b>데이터</b> 전문가이면서 인간의 마음을 읽고 해석하는 마인드 마이너(Mind <b>Miner</b>)로 활동중인 송길영 바이브컴퍼니 부사장은  '시대예보 : 핵개인의 시대'라는 주제로 특별강연을 진행했다. 송... ,https://www.newsfreezone.co.kr/news/articleView.html?idxno=519684,https://www.newsfreezone.co.kr/news/articleView.html?idxno=519684
30,2023-10-07 18:04:00,이번 주 종합 베스트셀러 순위 [인포그래픽],"한 철의 기상을 알려주는 일기예보가 아닌, 삶을 대비하기 위한 더 큰 호흡의 '시대예보' 수많은 사람의 기록이 축적된 빅<b>데이터</b>에서 인간의 마음을 읽고 해석하는 마인드 마이너(Mind <b>Miner</b>) 송길영은 사회의 변화를... ",http://www.sisunnews.co.kr/news/articleView.html?idxno=201444,http://www.sisunnews.co.kr/news/articleView.html?idxno=201444
31,2023-10-06 17:01:00,[북스&amp; - 베스트셀러] ‘인생책’ 호평에 장기흥행…‘퓨처 셀프’ 두달 만에...,"빅<b>데이터</b>로부터 인간의 마음을 읽고 해석하는 마인드 마이너(Mind <b>Miner</b>) 송길영이 예견하는 미래의 풍경 ‘시대예보: 핵개인의 시대’가 새롭게 4위에 등장했고, 김난도 서울대 교수의 내년 경제·사회 기상도 ‘트렌드... ",https://www.sedaily.com/NewsView/29VUSEKDL6,https://n.news.naver.com/mnews/article/011/0004246346?sid=103
32,2023-10-06 11:27:00,[빵굽는 타자기] 핵가족?…家는 남고 族은 사라진다,핵가족을 넘은 ‘핵개인’ 시대입니다.&quot; ‘시대예보:핵개인의 시대’의 저자 송길영 다음소프트 부사장은 자신을 ‘마인드 마이너(Mind <b>Miner</b>)’라 자처한다. 수많은 <b>데이터</b>에서 사람들의 마음을 읽어내는 것을 업으로... ,https://view.asiae.co.kr/article/2023100410375275206,https://n.news.naver.com/mnews/article/277/0005323006?sid=103
33,2023-10-05 07:21:00,[책 한 모금]효도가 공정한 거래일까요?,"빅<b>데이터</b>에서 인간의 마음을 읽고 해석하는 마인드 마이너(Mind <b>Miner</b>)인 저자는 새롭게 등장한 '핵개인'의 관점으로 세상을 분석한다. 대상은 학벌 인플레이션, 돌봄 과도기, 투명 사회, 과잠 계급, 돌봄 과도기, 효도의 종말... ",https://view.asiae.co.kr/article/2023100507215382308,https://n.news.naver.com/mnews/article/277/0005322176?sid=103
34,2023-09-28 00:18:00,"[송길영의 빅 <b>데이터</b>, 세상을 읽다] 핵개인 ‘영웅시대’","이분들은 이제 자녀들에게 ‘모셔지는’ 효도를 요구하지 않을 수도 있습니다. 이처럼 스스로 돌보고 함께 적응하며 세대와 관계없이 수많은 분이 늘어나며 각자는 새로운 개인, ‘핵개인’으로 거듭납니다. 송길영 Mind <b>Miner</b>",https://www.joongang.co.kr/article/25196126,https://n.news.naver.com/mnews/article/025/0003311252?sid=110
35,2023-09-26 13:42:00,"다시 주목받는 NFT, 가치 상승 기대","비트코인 채굴자(<b>miner</b>)는 고가의 전자 컴퓨팅 장비를 이용해 블록을 채굴(mine)한다. 이렇게 채굴한 블록에... 빅<b>데이터</b> 이코노미스트로 활동 중이며, 금융 스타트업 ㈜업라이즈에서 MFO(Multi Family Office) 사업을... ",https://magazine.hankyung.com/money/article/202309269737c,https://magazine.hankyung.com/money/article/202309269737c
36,2023-08-24 00:50:00,"[송길영의 빅 <b>데이터</b>, 세상을 읽다] 더 귀해지는 만남","새로운 만남을 도울 수도 있음을 쉼 없이 목도하고 있습니다. 힘든 만남을 없애기만 할 것이 아니라, 더 멋진 만남을 만들어내기 위해서라도 그 위험성과 가능성을 끊임없이 이해하고 궁리해야 할 듯합니다. 송길영 Mind <b>Miner</b>",https://www.joongang.co.kr/article/25186954,https://n.news.naver.com/mnews/article/025/0003302741?sid=110
37,2023-07-20 00:50:00,"[송길영의 빅 <b>데이터</b>, 세상을 읽다] 기프티콘 서신","약속의 번거로움을 감수하기보다 간단히 마음을 전할 수 있는 메신저 속 작은 물건 하나가 우리의 기쁨을 늘여준다 생각하니, 오늘도 그리운 사람들에게 부지런히 행복의 화폐를 발행하고 싶은 마음이 듭니다. 송길영 Mind <b>Miner</b>",https://www.joongang.co.kr/article/25178723,https://n.news.naver.com/mnews/article/025/0003295116?sid=110
38,2023-06-23 16:32:00,"[마켓인]라디우스, 22억원 규모 프리 시드 투자 유치","라디우스의 시퀀싱 레이어는 롤업(블록체인 바깥에 <b>데이터</b>를 처리하는 별도의 레이어를 두고 연산을... 문제(<b>Miner</b> Extractable Value, MEV)를 자체 개발한 영지식 증명 알고리즘인 PDVE(Practical Verifiable Delay Encryption)을... ",http://www.edaily.co.kr/news/newspath.asp?newsid=02371446635644672,https://n.news.naver.com/mnews/article/018/0005515263?sid=101
39,2023-06-21 17:04:00,"[토큰포스트 마감 브리핑] 싱가포르 금융통화청, 디지털 화폐 표준 제안 백서...",암호화폐 온체인 분석 업체 글래스노드 <b>데이터</b>에 따르면 지난 7일 평균 비트코인 채굴자 다중 유출(<b>Miner</b> Outflow Multiple) 지표가 2년 만에 최고치인 2.970을 기록했다. 채굴자 다중 유출은 특정 기간 채굴자 주소에서... ,https://www.tokenpost.kr/article-136673,https://www.tokenpost.kr/article-136673
40,2023-06-15 00:52:00,"[송길영의 빅 <b>데이터</b>, 세상을 읽다] 그리움을 돕다","장수가 저주가 아닌 축복이 되기 위해, 우리가 풀어야 할 숙제는 한두 개가 아닙니다. 그가 뿌린 씨앗이 곳곳에 뿌려져, 우리의 삶 속 마주할 필연적 그리움에 또 하나의 해법을 제시해 주길 바랍니다. 송길영 Mind <b>Miner</b>",https://www.joongang.co.kr/article/25169991,https://n.news.naver.com/mnews/article/025/0003286995?sid=110
41,2023-06-07 18:12:00,"&quot;MEV, 이더리움 보안 취약하게 만들어…2년 내 다양한 솔루션 발표&quot;",MEV(<b>Miner</b> Extractable Value·채굴자 추출 가능 가치)에 대한 다양한 솔루션을 향후 2년 안에 발표한다. 통상... 스탠자크 설립자는 프로포저와 빌더뿐만 아니라 채굴자들을 시퀀서와 밸리<b>데이터</b> 등 총 4가지의 개념으로... ,https://www.news1.kr/articles/5070170,https://n.news.naver.com/mnews/article/421/0006852602?sid=101
42,2023-05-30 17:02:00,"[대한민국 명품 SaaS]&lt;20&gt;티맥스소프트, 클라우드 전환 지원 모델 ‘오픈프레...","메인프레임 내 프로그램, <b>데이터</b>, 애플리케이션(앱) 등을 비용 효율적으로 클라우드에 최적화해... 메인프레임 현대화 과정을 체계 지원하는 ‘오픈프레임 마이너(<b>Miner</b>)’를 시연했다. 이 제품은 메인프레임 시스템 내... ",https://www.etnews.com/20230530000055,https://n.news.naver.com/mnews/article/030/0003103562?sid=105
43,2023-05-23 19:42:00,[트윗시황] 비트코인 채굴자 수수료 수익률 급락…2주만에 35%↓,<b>데이터</b> 애널리스트 제임스 스트래튼: 비트코인 채굴자 수익에서 수수료가 차지하는 비율은 이제 7%로 하락했습니다. 2022년도에 비해서는 여전히 상승한 수치입니다. The percentage of #Bitcoin <b>miner</b>... ,https://www.coindeskkorea.com/news/articleView.html?idxno=91512,https://www.coindeskkorea.com/news/articleView.html?idxno=91512
44,2023-05-19 16:46:00,[글래스노드] 비트코인 블록 수요 증가...수수료 급등,비트코인 트랜잭션 수는 사상 최고치를 기록했으며 채굴자(<b>Miner</b>)에게 지급되는 블록당 평균 수수료가 6.... 비트코인은 블록 크기 제한이 있기 때문에 증인 <b>데이터</b>(witness data)의 약 75%를 압축해 더 밀도 있게 사용할... ,https://www.coindeskkorea.com/news/articleView.html?idxno=91467,https://www.coindeskkorea.com/news/articleView.html?idxno=91467
45,2023-05-16 07:02:00,"롱테일, <b>데이터</b>를 쥔 이용균의 여유","그렇게 '<b>데이터</b> 부잣집'이 된 알스퀘어. 곳간을 풀면 JLL, 쿠시먼앤드웨이크필드, 세빌스 등 상업용 부동산 컨설팅 기업에도 적잖은 영향을 끼칠 것으로 업계는 예상한다. Mind <b>Miner</b> 송길영(왼쪽)과 이용균 알스퀘어 대표. Q... ",http://www.fortunekorea.co.kr/news/articleView.html?idxno=27840,http://www.fortunekorea.co.kr/news/articleView.html?idxno=27840
46,2023-05-11 00:52:00,"[송길영의 빅 <b>데이터</b>, 세상을 읽다] 인내의 역설","처음 보았을 때 <b>데이터</b>로 사람들의 마음을 캔다는 독특한 설명으로 신기하다 생각했는데, 10년이 지나도... 이 정도면 충분하지 않을까요. 그것보다 이제는 기다려주고 응원해주는 사회의 인내를 기대합니다. 송길영 Mind <b>Miner</b>",https://www.joongang.co.kr/article/25161586,https://n.news.naver.com/mnews/article/025/0003279215?sid=110
47,2023-04-06 00:44:00,"[송길영의 빅 <b>데이터</b>, 세상을 읽다] ‘나이듦’을 연구하다","<b>데이터</b>를 모으고 관찰하며 알게 된 것은 놀랍도록 우리가 나이듦에 대해 잘 모르고 있다는 사실이었습니다.... 단지 그는 젊은 소중한 사람이고, 나는 나이든 소중한 사람일 뿐입니다. 송길영 Mind <b>Miner</b>",https://www.joongang.co.kr/article/25152944,https://n.news.naver.com/mnews/article/025/0003271184?sid=110
48,2023-04-04 08:38:00,[토큰포스트 브리핑] 도지코인 급상승...머스크 트위터에 도지코인 밈 시바견...,슬래싱은 문제가 있는 밸리<b>데이터</b>를 비콘체인에서 강제 추방하는 조치를 말한다. 앞서 코인니스는 일부 MEV 봇이 샌드위치 공격에 노출돼 $2000만 상당 피해를 입었다고 전한 바 있다. MEV는 <b>Miner</b> Extractable Value의... ,https://www.tokenpost.kr/article-128196,https://www.tokenpost.kr/article-128196
49,2023-03-24 15:06:00,"비트코인, 美 금리인상 여파로 약세 &quot;2만8500달러 돌파시 재상승&quot; [강민승의 ...","조아오웨슨 크립토퀀트 인증 분석가는 23일 크립토퀀트의 비트코인 채굴자 포지션 지수(Bitcoin <b>Miner</b> Position Index, BTC MPI) <b>데이터</b>를 인용해 &quot;최근 비트코인의 가격 상승세에 채굴자 포지션 지수도 '공격적인 매도' 영역에... ",https://www.hankyung.com/finance/article/202303230146g,https://n.news.naver.com/mnews/article/015/0004824677?sid=101
50,2023-03-16 20:26:00,"&quot;SVB사태 이후 20% 오른 비트코인, 2만5200달러 돌파시 강세&quot; [강민승의 트레...",에드리스 트레이더는 크립토퀀트의 비트코인 채굴자 준비금 <b>데이터</b>(BTC <b>Miner</b> Reserve)를 인용해 &quot;최근 비트코인 가격이 급등한 이후 비트코인 채굴자들은 보유한 비트코인을 시장에 내다 팔고 있는 것으로 보인다&quot;고... ,https://www.hankyung.com/finance/article/202303151743g,https://n.news.naver.com/mnews/article/015/0004821869?sid=101
51,2023-03-02 00:47:00,"[송길영의 빅 <b>데이터</b>, 세상을 읽다] 마이너스 라이프, 플러스 라이프",“도움과 민폐를 주고받으며 서로의 인생을 포개어 가는 것.” 결국 인생은 각자의 플러스와 마이너스를 서로 주고받으며 더불어 살아가는 것이 아닐까요. 송길영 Mind <b>Miner</b>,https://www.joongang.co.kr/article/25144134,https://n.news.naver.com/mnews/article/025/0003263032?sid=110
52,2023-02-28 13:46:00,[네이버 데뷰2023] 네이버 검색의 新무기 들여다보니...&quot;정답·탐색·반응·발...,"옥 리더는 &quot;인텐트 마이너(Intent <b>Miner</b>)는 장르와 토픽을 기반으로 의도를 세분화하고 있다. 수백만개가... 최 엔지니어는 &quot;수백여개 피쳐를 사용 중인데, 이중 50여개가 개인화 피쳐&quot;라며 &quot;<b>데이터</b>를 압축하는 기법인 'M3 유저... ",https://www.techm.kr/news/articleView.html?idxno=107366,https://www.techm.kr/news/articleView.html?idxno=107366
53,2023-02-16 15:48:00,[CES 2023 글로벌 리뷰 &amp; 컨퍼런스 인 서울 ③] 김상우 프리뉴 해외사업 총괄...,"김상우 프리뉴 해외사업 총괄은 &quot;드론이라 하면 그 형태와 역할에 따라 다양하게 분류되지만, 그중에서도 자사는 정찰용 드론에 집중하고 있다&quot;라며, &quot;정찰용 드론은 '<b>데이터</b> 마이너(Data <b>Miner</b>)'로서 디지털시대에서... ",http://kr.aving.net/news/articleView.html?idxno=1776420,http://kr.aving.net/news/articleView.html?idxno=1776420
54,2023-02-16 14:14:00,CES로 비춰본 글로벌 산업의 향방은? CES 2023 글로벌 리뷰 &amp; 컨퍼런스 인 서...,"발제자로 나선 김상우 프리뉴 해외사업 총괄은 &quot;드론이라 하면 그 형태와 역할에 따라 다양하게 분류되지만, 그중에서도 자사는 정찰용 드론에 집중하고 있다&quot;라며, &quot;정찰용 드론은 '<b>데이터</b> 마이너(Data <b>Miner</b>)'로서... ",http://kr.aving.net/news/articleView.html?idxno=1776410,http://kr.aving.net/news/articleView.html?idxno=1776410
55,2023-02-02 10:58:00,나무기술 “이제는 3.0 시대...‘스마트 DX’로 글로벌 시장 공략하겠다”,(Net <b>Miner</b>)’와 빅<b>데이터</b> 플랫폼 ‘e-브라더(e-Brother)’ 등 관계사가 개발한 솔루션도 탑재했다. 이를 통해 다양한 오픈소스와 쿠버네티스 클러스터 등 복잡한 IT 자원을 한 번에 편리하게 관리할 수 있다는 게 정 대표의... ,https://byline.network/?p=9004111222494658,https://byline.network/?p=9004111222494658
56,2023-01-30 18:20:00,[김지수의 파워 인터뷰 | 송길영 바이브컴퍼니 부사장] “극한 배려 사회… 세...,"한국<b>데이터</b>마이닝학회 부회장,전 다음소프트 최고전략책임자 사진 이태경 조선일보 기자 우리가 살아갈... (Minds <b>miner</b>) 송길영을 만났다. 그는 ‘경제 한파에 위축되지 말고, 몸을 낮춰 업의 유동성이 주는 기회를... ",http://economychosun.com/client/news/view.php?boardName=C26&t_num=13614122,http://economychosun.com/client/news/view.php?boardName=C26&t_num=13614122
